trip_id,route_id,stop_code,time
3768093,76938,816085,9:46:57
3768093,76938,816086,9:47:41
3768093,76938,801098,9:51:00
3768093,76938,801221,9:44:06
3768093,76938,BB801271,9:40:00
3768093,76938,801285,9:40:58
3768093,76938,830152,9:45:50
3768093,76938,816049,9:48:21
3768093,76938,830192,9:49:10
3768093,76938,830193,9:50:06
3768094,76938,816085,9:16:57
3768094,76938,816086,9:17:41
3768094,76938,801098,9:21:00
3768094,76938,801221,9:14:06
3768094,76938,BB801271,9:10:00
3768094,76938,801285,9:10:58
3768094,76938,830152,9:15:50
3768094,76938,816049,9:18:21
3768094,76938,830192,9:19:10
3768094,76938,830193,9:20:06
3768095,76938,816085,8:46:57
3768095,76938,816086,8:47:41
3768095,76938,801098,8:51:00
3768095,76938,801221,8:44:06
3768095,76938,BB801271,8:40:00
3768095,76938,801285,8:40:58
3768095,76938,830152,8:45:50
3768095,76938,816049,8:48:21
3768095,76938,830192,8:49:10
3768095,76938,830193,8:50:06
3768096,76938,816085,8:16:57
3768096,76938,816086,8:17:41
3768096,76938,801098,8:21:00
3768096,76938,801221,8:14:06
3768096,76938,BB801271,8:10:00
3768096,76938,801285,8:10:58
3768096,76938,830152,8:15:50
3768096,76938,816049,8:18:21
3768096,76938,830192,8:19:10
3768096,76938,830193,8:20:06
3768097,76938,816085,7:46:57
3768097,76938,816086,7:47:41
3768097,76938,801098,7:51:00
3768097,76938,801221,7:44:06
3768097,76938,BB801271,7:40:00
3768097,76938,801285,7:40:58
3768097,76938,830152,7:45:50
3768097,76938,816049,7:48:21
3768097,76938,830192,7:49:10
3768097,76938,830193,7:50:06
3768098,76938,816085,10:46:57
3768098,76938,816086,10:47:41
3768098,76938,801098,10:51:00
3768098,76938,801221,10:44:06
3768098,76938,BB801271,10:40:00
3768098,76938,801285,10:40:58
3768098,76938,830152,10:45:50
3768098,76938,816049,10:48:21
3768098,76938,830192,10:49:10
3768098,76938,830193,10:50:06
3768127,76938,816119,17:05:00
3768127,76938,816043,17:09:04
3768127,76938,816046,17:08:37
3768127,76938,801220,17:11:46
3768127,76938,BB801271,17:17:00
3768127,76938,801284,17:15:10
3768127,76938,830151,17:10:15
3768127,76938,830243,17:07:46
3768127,76938,830257,17:05:51
3768127,76938,830258,17:06:48
3768128,76938,816119,16:35:00
3768128,76938,816043,16:39:04
3768128,76938,816046,16:38:37
3768128,76938,801220,16:41:46
3768128,76938,BB801271,16:47:00
3768128,76938,801284,16:45:10
3768128,76938,830151,16:40:15
3768128,76938,830243,16:37:46
3768128,76938,830257,16:35:51
3768128,76938,830258,16:36:48
3768129,76938,816119,16:05:00
3768129,76938,816043,16:09:04
3768129,76938,816046,16:08:37
3768129,76938,801220,16:11:46
3768129,76938,BB801271,16:17:00
3768129,76938,801284,16:15:10
3768129,76938,830151,16:10:15
3768129,76938,830243,16:07:46
3768129,76938,830257,16:05:51
3768129,76938,830258,16:06:48
3768130,76938,816119,14:05:00
3768130,76938,816043,14:09:04
3768130,76938,816046,14:08:37
3768130,76938,801220,14:11:46
3768130,76938,BB801271,14:17:00
3768130,76938,801284,14:15:10
3768130,76938,830151,14:10:15
3768130,76938,830243,14:07:46
3768130,76938,830257,14:05:51
3768130,76938,830258,14:06:48
3768131,76938,816119,15:05:00
3768131,76938,816043,15:09:04
3768131,76938,816046,15:08:37
3768131,76938,801220,15:11:46
3768131,76938,BB801271,15:17:00
3768131,76938,801284,15:15:10
3768131,76938,830151,15:10:15
3768131,76938,830243,15:07:46
3768131,76938,830257,15:05:51
3768131,76938,830258,15:06:48
3768132,76938,816119,15:35:00
3768132,76938,816043,15:39:04
3768132,76938,816046,15:38:37
3768132,76938,801220,15:41:46
3768132,76938,BB801271,15:47:00
3768132,76938,801284,15:45:10
3768132,76938,830151,15:40:15
3768132,76938,830243,15:37:46
3768132,76938,830257,15:35:51
3768132,76938,830258,15:36:48
