trip_id,route_id,stop_code,time
3957056,80588,830269,06:11:00
3957056,80588,830271,06:14:00
3957056,80588,830272,06:15:00
3957056,80588,830276,06:20:00
3957056,80588,830274,06:25:00
3957056,80588,830277,06:17:00
3957056,80588,830278,06:18:00
3957056,80588,830288,06:19:00
3957057,80588,830269,05:41:00
3957057,80588,830271,05:44:00
3957057,80588,830272,05:45:00
3957057,80588,830276,05:50:00
3957057,80588,830274,05:55:00
3957057,80588,830277,05:47:00
3957057,80588,830278,05:48:00
3957057,80588,830288,05:49:00
3957058,80588,830269,05:11:00
3957058,80588,830271,05:14:00
3957058,80588,830272,05:15:00
3957058,80588,830276,05:20:00
3957058,80588,830274,05:25:00
3957058,80588,830277,05:17:00
3957058,80588,830278,05:18:00
3957058,80588,830288,05:19:00
3957059,80588,830269,04:41:00
3957059,80588,830271,04:44:00
3957059,80588,830272,04:45:00
3957059,80588,830276,04:50:00
3957059,80588,830274,04:55:00
3957059,80588,830277,04:47:00
3957059,80588,830278,04:48:00
3957059,80588,830288,04:49:00
3957060,80588,830269,04:11:00
3957060,80588,830271,04:14:00
3957060,80588,830272,04:15:00
3957060,80588,830276,04:20:00
3957060,80588,830274,04:25:00
3957060,80588,830277,04:17:00
3957060,80588,830278,04:18:00
3957060,80588,830288,04:19:00
